,_id,Thành phố,Diện tích,Đường trước nhà,Mặt tiền,Số tầng,Số toilet,Số phòng ngủ,Loại,Hướng,Mức giá
2595,67483abea2187cd9d8089fbc,hồ chí minh,58.0,8.0,3.0,6.0,8.0,7.0,N,,7.999999
2596,67483abea2187cd9d8089fbd,hồ chí minh,43.0,,,3.0,2.0,3.0,N,,5.0
2597,67483abea2187cd9d8089fbe,hồ chí minh,30.0,,6.0,3.0,2.0,3.0,N,,4.0
2598,67483abea2187cd9d8089fbf,hà nội,45.0,30.0,4.0,6.0,,,N,,18.5
2599,67483abea2187cd9d8089fc0,hà nội,50.0,4.0,5.0,5.0,6.0,4.0,N,,13.6
2600,67483abea2187cd9d8089fc1,hà nội,121.0,3.0,9.0,4.0,3.0,3.0,N,,25.0
2601,67483abea2187cd9d8089fc2,hồ chí minh,85.0,1.0,8.0,4.0,,8.0,N,,8.2
2602,67483abea2187cd9d8089fc3,hồ chí minh,58.0,4.0,5.0,3.0,3.0,4.0,N,,10.5
2603,67483abea2187cd9d8089fc4,hà nội,50.0,30.0,4.0,4.0,,,N,,11.3
2604,67483abea2187cd9d8089fc5,hà nội,56.0,1.0,5.0,1.0,1.0,1.0,N,,5.5
2605,67483abea2187cd9d8089fc6,hà nội,37.0,1.0,3.0,4.0,3.0,4.0,N,,3.3
2606,67483abea2187cd9d8089fc7,hà nội,36.0,1.0,,,,,N,,4.3
2607,67483abea2187cd9d8089fc8,hồ chí minh,51.0,,4.0,3.0,5.0,6.0,N,,6.2
2608,67483abea2187cd9d8089fc9,hà nội,47.0,2.0,5.0,4.0,2.0,4.0,N,,6.3
2609,67483abea2187cd9d8089fca,hồ chí minh,56.0,,4.0,2.0,6.0,5.0,N,,5.4
2610,67483abea2187cd9d8089fcb,hồ chí minh,90.0,,,,,,N,,19.0
2611,67483abea2187cd9d8089fcc,hồ chí minh,237.0,10.0,21.0,1.0,2.0,2.0,N,,10.0
2612,67483abea2187cd9d8089fcd,hà nội,82.0,1.0,5.0,4.0,,,N,,13.0
2613,67483abea2187cd9d8089fce,hà nội,119.0,6.0,6.0,8.0,28.0,28.0,N,,27.5
2614,67483abea2187cd9d8089fcf,hồ chí minh,45.0,6.0,3.0,3.0,3.0,4.0,N,,2.65
2615,67483abea2187cd9d8089fd0,hà nội,100.0,,,,,,N,,19.5
2616,67483abea2187cd9d8089fd1,hồ chí minh,56.0,,4.0,2.0,5.0,4.0,N,,6.999
2617,67483abea2187cd9d8089fd2,hồ chí minh,84.0,6.0,4.0,1.0,2.0,3.0,N,,4.2
2618,67483abea2187cd9d8089fd3,hà nội,70.0,4.0,5.0,6.0,6.0,5.0,N,,14.8
2619,67483abea2187cd9d8089fd4,hồ chí minh,68.0,6.0,4.0,3.0,4.0,4.0,N,,5.0
2620,67483abea2187cd9d8089fd5,hà nội,148.0,30.0,6.0,10.0,,,N,,45.0
2621,67483abea2187cd9d8089fd6,hà nội,35.0,1.0,,5.0,,,N,,6.65
2622,67483abea2187cd9d8089fd7,hồ chí minh,23.0,4.0,3.0,4.0,3.0,4.0,N,,4.9
2623,67483abea2187cd9d8089fd8,hà nội,32.0,,3.0,3.0,2.0,2.0,N,,4.0
2624,67483abea2187cd9d8089fd9,hồ chí minh,32.0,5.0,4.0,3.0,3.0,4.0,N,,6.5
2625,67483abea2187cd9d8089fda,hồ chí minh,32.0,3.0,4.0,2.0,2.0,2.0,N,,3.5
2626,67483abea2187cd9d8089fdb,hà nội,132.0,1.0,5.0,,,,N,,13.0
2627,67483abea2187cd9d8089fdc,hà nội,41.0,4.0,6.0,4.0,3.0,3.0,N,,5.8
2628,67483abea2187cd9d8089fdd,hồ chí minh,80.0,,,,,,N,,8.25
2629,67483abea2187cd9d8089fde,hà nội,60.0,30.0,7.0,4.0,,,N,,20.0
2630,67483abea2187cd9d8089fdf,hồ chí minh,64.0,7.0,4.0,3.0,5.0,4.0,N,,5.2
2631,67483abea2187cd9d8089fe0,hồ chí minh,40.0,,,,,,N,,5.25
2632,67483abea2187cd9d8089fe1,hồ chí minh,56.0,,5.0,3.0,3.0,3.0,N,,4.6
2633,67483abea2187cd9d8089fe2,hồ chí minh,36.0,7.0,3.0,5.0,4.0,5.0,N,,4.2
2634,67483abea2187cd9d8089fe3,hà nội,43.0,3.0,4.0,4.0,3.0,5.0,N,,5.5
2635,67483abea2187cd9d8089fe4,hồ chí minh,45.0,4.0,5.0,3.0,5.0,3.0,N,,6.3
2636,67483abea2187cd9d8089fe5,hồ chí minh,77.0,,8.0,2.0,3.0,3.0,N,,3.0
2637,67483abea2187cd9d8089fe6,hồ chí minh,62.0,4.0,4.0,1.0,2.0,3.0,N,,3.99
2638,67483abea2187cd9d8089fe7,hà nội,83.0,30.0,5.0,7.0,,,N,,14.5
2639,67483abea2187cd9d8089fe8,hà nội,640.0,30.0,20.0,8.0,,,N,,176.0
2640,67483abea2187cd9d8089fe9,hà nội,40.0,6.0,5.0,,,,N,,7.0
2641,67483abea2187cd9d8089fea,hà nội,34.0,5.0,,4.0,3.0,3.0,N,,2.67
2642,67483abea2187cd9d8089feb,hà nội,38.0,3.0,3.0,4.0,5.0,4.0,N,,3.95
2643,67483abea2187cd9d8089fec,hà nội,42.0,2.0,36.0,4.0,4.0,6.0,N,,6.0
2644,67483abea2187cd9d8089fed,hồ chí minh,50.0,3.0,4.0,4.0,4.0,4.0,N,,6.5
2645,67483abea2187cd9d8089fee,bắc ninh,60.0,8.0,4.0,4.0,3.0,3.0,N,,3.85
2646,67483abea2187cd9d8089fef,hà nội,56.0,,,,,,N,,8.9
2647,67483abea2187cd9d8089ff0,hà nội,50.0,,,4.0,5.0,4.0,N,,6.0
2648,67483abea2187cd9d8089ff1,hà nội,42.0,1.0,3.0,6.0,10.0,10.0,N,,9.0
2649,67483abea2187cd9d8089ff2,hà nội,41.0,,,,,,N,,15.8
2650,67483abea2187cd9d8089ff3,phú thọ,8.0,2.0,6.0,2.0,2.0,3.0,N,,8.2
2651,67483abea2187cd9d8089ff4,hồ chí minh,35.0,3.0,4.0,3.0,2.0,3.0,N,,4.4
2652,67483abea2187cd9d8089ff5,hà nội,35.0,2.0,,5.0,3.0,3.0,N,,4.2
2653,67483abea2187cd9d8089ff6,hà nội,91.0,30.0,7.0,8.0,,,N,,34.5
2654,67483abea2187cd9d8089ff7,hà nội,71.0,30.0,6.0,4.0,,,N,,17.5
2655,67483abea2187cd9d8089ff8,hồ chí minh,80.0,1.0,4.0,5.0,6.0,6.0,N,,9.0
2656,67483abea2187cd9d8089ff9,hồ chí minh,76.0,8.0,4.0,2.0,4.0,4.0,N,,8.2
2657,67483abea2187cd9d8089ffa,hà nội,56.0,30.0,4.0,5.0,,,N,,16.8
2658,67483abea2187cd9d8089ffb,hồ chí minh,118.0,8.0,7.0,1.0,,,N,,19.5
2659,67483abea2187cd9d8089ffc,hồ chí minh,144.0,3.0,11.0,2.0,7.0,3.0,N,,8.7
2660,67483abea2187cd9d8089ffd,hà nội,55.0,5.0,25.0,5.0,3.0,2.0,N,,10.5
2661,67483abea2187cd9d8089ffe,hồ chí minh,82.0,5.0,4.0,1.0,1.0,2.0,N,,5.36
2662,67483abea2187cd9d8089fff,hà nội,60.0,5.0,4.0,5.0,4.0,4.0,N,,12.0
2663,67483abea2187cd9d808a000,hồ chí minh,73.0,3.0,9.0,4.0,5.0,4.0,N,,5.5
2664,67483abea2187cd9d808a001,hồ chí minh,52.0,5.0,6.0,1.0,2.0,2.0,N,,4.29999
2665,67483abea2187cd9d808a002,hà nội,100.0,1.0,,3.0,2.0,3.0,N,,9.5
2666,67483abea2187cd9d808a003,hồ chí minh,82.0,8.0,4.0,4.0,4.0,3.0,N,,56.58
2667,67483abea2187cd9d808a004,hà nội,49.0,6.0,,5.0,5.0,5.0,N,,10.2
2668,67483abea2187cd9d808a005,hồ chí minh,85.0,,8.0,,,,N,TN,12.5
2669,67483abea2187cd9d808a006,hà nội,36.0,4.0,4.0,7.0,5.0,5.0,N,,12.0
2670,67483abea2187cd9d808a007,hà nội,180.0,5.0,5.0,2.0,2.0,2.0,N,,18.0
2671,67483abea2187cd9d808a008,hồ chí minh,73.0,5.0,5.0,4.0,6.0,6.0,N,,9.0
2672,67483abea2187cd9d808a009,hồ chí minh,72.0,2.0,4.0,3.0,3.0,3.0,N,,6.8
2673,67483abea2187cd9d808a00a,hồ chí minh,60.0,6.0,4.0,3.0,3.0,3.0,N,T,4.4
2674,67483abea2187cd9d808a00b,hà nội,70.0,3.0,6.0,6.0,5.0,6.0,N,,8.0
2675,67483abea2187cd9d808a00c,hồ chí minh,50.0,6.0,5.0,5.0,3.0,3.0,N,,6.5
2676,67483abea2187cd9d808a00d,hồ chí minh,70.0,6.0,5.0,3.0,3.0,3.0,N,,5.8
2677,67483abea2187cd9d808a00e,hồ chí minh,40.0,4.0,3.0,3.0,2.0,3.0,N,,5.59
2678,67483abea2187cd9d808a00f,hồ chí minh,40.0,4.0,4.0,3.0,2.0,3.0,N,,3.7
2679,67483abea2187cd9d808a010,hồ chí minh,50.0,,5.0,3.0,3.0,3.0,N,Đ,5.5
2680,67483abea2187cd9d808a011,hà nội,258.0,27.0,14.0,1.0,,,N,,26.0
2681,67483abea2187cd9d808a012,hà nội,130.0,30.0,9.0,2.0,,,N,,48.6
2682,67483abea2187cd9d808a013,hà nội,36.0,1.0,,,,,N,,5.3
2683,67483abea2187cd9d808a014,hà nội,62.0,30.0,5.0,7.0,,,N,,15.5
2684,67483abea2187cd9d808a015,hồ chí minh,35.0,3.0,4.0,4.0,3.0,3.0,N,,5.55
2685,67483abea2187cd9d808a016,hồ chí minh,94.0,7.0,4.0,4.0,4.0,4.0,N,,12.0
2686,67483abea2187cd9d808a017,hồ chí minh,52.0,5.0,7.0,5.0,8.0,7.0,N,,7.0
2687,67483abea2187cd9d808a018,hà nội,47.0,1.0,5.0,5.0,,6.0,N,,9.9
2688,67483abea2187cd9d808a019,hồ chí minh,52.0,5.0,3.0,2.0,2.0,2.0,N,,7.0
2689,67483abea2187cd9d808a01a,hà nội,60.0,1.0,4.0,2.0,,2.0,N,,7.8
2690,67483abea2187cd9d808a01b,hồ chí minh,67.0,8.0,6.0,4.0,5.0,4.0,N,,4.5
2691,67483abea2187cd9d808a01c,hà nội,76.0,,,4.0,5.0,5.0,N,,10.0
2692,67483abea2187cd9d808a01d,hà nội,78.0,4.0,,4.0,5.0,5.0,N,,10.15
2693,67483abea2187cd9d808a01e,quảng nam,520.0,,,,,,N,,3.7
2694,67483abea2187cd9d808a01f,hà nội,28.0,1.0,3.0,4.0,2.0,2.0,N,,3.2
2695,67483abea2187cd9d808a020,hà nội,80.0,,7.0,3.0,2.0,3.0,N,,9.0
2696,67483abea2187cd9d808a021,hà nội,35.0,1.0,3.0,5.0,,,N,,7.25
2697,67483abea2187cd9d808a022,hồ chí minh,52.0,5.0,6.0,1.0,2.0,2.0,N,,4.29999
2698,67483abea2187cd9d808a023,hồ chí minh,42.0,1.0,3.0,4.0,4.0,5.0,N,,5.0
2699,67483abea2187cd9d808a024,hồ chí minh,65.0,1.0,5.0,4.0,4.0,5.0,N,,7.9
2700,67483abea2187cd9d808a025,hồ chí minh,38.0,4.0,3.0,2.0,1.0,1.0,N,,1.55
2701,67483abea2187cd9d808a026,hà nội,67.0,30.0,5.0,5.0,,,N,,18.8
2702,67483abea2187cd9d808a027,hà nội,37.0,7.0,3.0,1.0,,2.0,N,,9.49
2703,67483abea2187cd9d808a028,hà nội,68.0,3.0,4.0,4.0,4.0,7.0,N,,15.0
2704,67483abea2187cd9d808a029,hồ chí minh,64.0,6.0,4.0,1.0,2.0,3.0,N,,4.0
2705,67483abea2187cd9d808a02a,hà nội,32.0,11.0,4.0,5.0,4.0,3.0,N,,5.4
2706,67483abea2187cd9d808a02b,KXĐ,340.0,5.0,12.0,1.0,,,N,,1.35
2707,67483abea2187cd9d808a02c,hà nội,85.0,5.0,,6.0,7.0,7.0,N,,17.5
2708,67483abea2187cd9d808a02d,hồ chí minh,40.0,3.0,4.0,3.0,4.0,4.0,N,,5.75
2709,67483abea2187cd9d808a02e,hà nội,22.0,3.0,,4.0,3.0,3.0,N,,3.0
2710,67483abea2187cd9d808a02f,hồ chí minh,50.0,3.0,3.0,4.0,4.0,4.0,N,,5.8
2711,67483abea2187cd9d808a030,hà nội,16.0,3.0,1.0,5.0,4.0,3.0,N,,3.6
2712,67483abea2187cd9d808a031,hà nội,40.0,3.0,4.0,3.0,2.0,3.0,N,,10.0
2713,67483abea2187cd9d808a032,hà nội,32.0,,4.0,5.0,,3.0,N,,4.5
2714,67483abea2187cd9d808a033,hồ chí minh,62.0,5.0,3.0,2.0,2.0,3.0,N,Đ,6.0
2715,67483abea2187cd9d808a034,hà nội,62.0,5.0,4.0,5.0,,,N,,18.0
2716,67483abea2187cd9d808a035,hà nội,86.0,5.0,,6.0,7.0,7.0,N,,17.6
2717,67483abea2187cd9d808a036,hà nội,86.0,5.0,,6.0,7.0,7.0,N,,17.55
2718,67483abea2187cd9d808a037,hồ chí minh,57.0,1.0,,2.0,3.0,3.0,N,,4.8
2719,67483abea2187cd9d808a038,hồ chí minh,50.0,1.0,5.0,,,,N,,6.0
2720,67483abea2187cd9d808a039,hồ chí minh,580.0,12.0,16.0,,,,N,,58.0
2721,67483abea2187cd9d808a03a,hồ chí minh,25.0,2.0,3.0,1.0,2.0,2.0,N,,1.2
2722,67483abea2187cd9d808a03b,hà nội,30.0,2.0,5.0,6.0,5.0,3.0,N,,5.65
2723,67483abea2187cd9d808a03c,hà nội,34.0,3.0,,5.0,,3.0,N,,6.5
2724,67483abea2187cd9d808a03d,hồ chí minh,56.0,1.0,5.0,2.0,3.0,3.0,N,TN,8.0
2725,67483abea2187cd9d808a03e,hồ chí minh,75.0,,,2.0,1.0,3.0,N,,5.999999999
2726,67483abea2187cd9d808a03f,hồ chí minh,40.0,,,,,,N,,5.3
2727,67483abea2187cd9d808a040,hà nội,90.0,4.0,9.0,7.0,10.0,5.0,N,,15.0
2728,67483abea2187cd9d808a041,hồ chí minh,54.0,,4.0,2.0,2.0,2.0,N,,5.8
2729,67483abea2187cd9d808a042,hồ chí minh,60.0,,,,,,N,,8.2
2730,67483abea2187cd9d808a043,hà nội,78.0,10.0,5.0,3.0,4.0,3.0,N,,5.0
2731,67483abea2187cd9d808a044,hà nội,66.0,1.0,,,,,N,,7.99
2732,67483abea2187cd9d808a045,hồ chí minh,39.0,,,,,,N,,6.5
2733,67483abea2187cd9d808a046,hồ chí minh,2000.0,18.0,40.0,1.0,100.0,100.0,N,,10.0
2734,67483abea2187cd9d808a047,hồ chí minh,40.0,5.0,3.0,2.0,2.0,2.0,N,,2.2
2735,67483abea2187cd9d808a048,hà nội,55.0,3.0,4.0,5.0,4.0,4.0,N,,19.0
2736,67483abea2187cd9d808a049,đà nẵng,50.0,7.0,7.0,2.0,2.0,1.0,N,,4.3
2737,67483abea2187cd9d808a04a,hồ chí minh,70.0,6.0,4.0,5.0,5.0,4.0,N,,7.0
2738,67483abea2187cd9d808a04b,hồ chí minh,72.0,,6.0,3.0,6.0,6.0,N,Đ,7.8
2739,67483abea2187cd9d808a04c,KXĐ,43.0,4.0,4.0,2.0,2.0,2.0,N,,4.0
2740,67483abea2187cd9d808a04d,hà nội,46.0,30.0,6.0,7.0,,,N,,18.5
2741,67483abea2187cd9d808a04e,hồ chí minh,39.0,4.0,4.0,2.0,2.0,2.0,N,N,4.4
2742,67483abea2187cd9d808a04f,hồ chí minh,26.0,6.0,3.0,5.0,4.0,5.0,N,TB,4.7
2743,67483abea2187cd9d808a050,hồ chí minh,71.0,6.0,4.0,4.0,,4.0,N,T,7.5
2744,67483abea2187cd9d808a051,hà nội,36.0,2.0,6.0,4.0,3.0,4.0,N,B,5.5
2745,67483abea2187cd9d808a052,hồ chí minh,73.0,8.0,3.0,2.0,2.0,3.0,N,TN,6.85
2746,67483abea2187cd9d808a053,hồ chí minh,27.0,8.0,7.0,2.0,2.0,2.0,N,TB,3.3
2747,67483abea2187cd9d808a054,hồ chí minh,29.0,2.0,3.0,2.0,2.0,2.0,N,TB,3.75
2748,67483abea2187cd9d808a055,hồ chí minh,28.0,4.0,3.0,2.0,2.0,2.0,N,TB,3.85
2749,67483abea2187cd9d808a056,hồ chí minh,60.0,,4.0,3.0,5.0,5.0,N,,6.3
2750,67483abea2187cd9d808a057,hồ chí minh,57.0,,,,,,N,,80.0
2751,67483abea2187cd9d808a058,hồ chí minh,44.0,,4.0,1.0,1.0,2.0,N,,2.55
2752,67483abea2187cd9d808a059,hồ chí minh,40.0,3.0,,2.0,2.0,3.0,N,,3.4
2753,67483abea2187cd9d808a05a,hồ chí minh,32.0,,4.0,1.0,2.0,3.0,N,,3.35
2754,67483abea2187cd9d808a05b,hồ chí minh,72.0,,12.0,2.0,3.0,3.0,N,,5.29
2755,67483abea2187cd9d808a05c,hồ chí minh,70.0,,,,,,N,,6.2
2756,67483abea2187cd9d808a05d,hồ chí minh,80.0,,,5.0,10.0,10.0,N,,8.2
2757,67483abea2187cd9d808a05e,hồ chí minh,136.0,4.0,36.0,5.0,15.0,15.0,N,,15.0
2758,67483abea2187cd9d808a05f,hồ chí minh,112.0,,8.0,3.0,5.0,4.0,N,,6.5
2759,67483abea2187cd9d808a060,hà nội,50.0,4.0,4.0,5.0,4.0,3.0,N,,6.95
2760,67483abea2187cd9d808a061,hồ chí minh,40.0,,4.0,1.0,2.0,2.0,N,,3.53
2761,67483abea2187cd9d808a062,hồ chí minh,27.0,4.0,4.0,4.0,3.0,3.0,N,,4.08
2762,67483abea2187cd9d808a063,hồ chí minh,80.0,,4.0,5.0,7.0,4.0,N,N,8.5
2763,67483abea2187cd9d808a064,hà nội,47.0,,12.0,7.0,10.0,10.0,N,,11.3
2764,67483abea2187cd9d808a065,hồ chí minh,52.0,6.0,4.0,4.0,5.0,5.0,N,,7.0
2765,67483abea2187cd9d808a066,hồ chí minh,56.0,,,,,,N,,3.9
2766,67483abea2187cd9d808a067,hà nội,33.0,1.0,,5.0,4.0,3.0,N,,3.95
2767,67483abea2187cd9d808a068,hà nội,47.0,1.0,,7.0,,10.0,N,,11.3
2768,67483abea2187cd9d808a069,hà nội,28.3,,,,,,N,,5.0
2769,67483abea2187cd9d808a06a,hồ chí minh,52.0,1.0,3.0,,,,N,,8.8
2770,67483abea2187cd9d808a06b,hà nội,37.0,3.0,5.0,4.0,3.0,3.0,N,,4.98
2771,67483abea2187cd9d808a06c,hà nội,58.0,3.0,4.0,6.0,5.0,4.0,N,,13.0
2772,67483abea2187cd9d808a06d,hồ chí minh,72.0,,,3.0,3.0,4.0,N,,5.499999999
2773,67483abea2187cd9d808a06e,hồ chí minh,52.0,5.0,,2.0,2.0,2.0,N,,8.0
2774,67483abea2187cd9d808a06f,hà nội,122.0,4.0,7.0,5.0,15.0,15.0,N,,23.0
2775,67483abea2187cd9d808a070,hà nội,35.0,5.0,3.0,5.0,4.0,3.0,N,,15.0
2776,67483abea2187cd9d808a071,hồ chí minh,21.0,,3.0,1.0,1.0,2.0,N,,2.28
2777,67483abea2187cd9d808a072,hà nội,116.0,3.0,5.0,8.0,14.0,14.0,N,,22.0
2778,67483abea2187cd9d808a073,hà nội,21.0,1.0,,,,,N,,3.95
2779,67483abea2187cd9d808a074,hà nội,45.0,30.0,4.0,6.0,6.0,8.0,N,,25.0
2780,67483abea2187cd9d808a075,hà nội,70.0,30.0,4.0,5.0,,,N,,19.8
2781,67483abea2187cd9d808a076,hồ chí minh,28.0,,3.0,1.0,2.0,2.0,N,,2.85
2782,67483abea2187cd9d808a077,hà nội,32.0,,,,,,N,,4.55
2783,67483abea2187cd9d808a078,hồ chí minh,36.0,3.0,5.0,3.0,3.0,3.0,N,,3.9
2784,67483abea2187cd9d808a079,hà nội,30.0,1.0,3.0,3.0,2.0,3.0,N,,4.65
2785,67483abea2187cd9d808a07a,hà nội,50.0,30.0,4.0,7.0,,,N,,11.8
2786,67483abea2187cd9d808a07b,hồ chí minh,53.0,4.0,4.0,3.0,4.0,4.0,N,,10.6
2787,67483abea2187cd9d808a07c,hà nội,40.0,,4.0,5.0,4.0,5.0,N,ĐN,11.2
2788,67483abea2187cd9d808a07d,hồ chí minh,100.0,8.0,5.0,1.0,1.0,2.0,N,,7.5
2789,67483abea2187cd9d808a07e,hà nội,103.0,5.0,4.0,4.0,5.0,4.0,N,,12.2
2790,67483abea2187cd9d808a07f,hồ chí minh,72.0,2.0,4.0,2.0,3.0,3.0,N,,5.8
2791,67483abea2187cd9d808a080,hồ chí minh,60.0,8.0,4.0,4.0,2.0,4.0,N,B,5.6
2792,67483abea2187cd9d808a081,hà nội,40.0,1.0,4.0,,,,N,,7.5
2793,67483abea2187cd9d808a082,hồ chí minh,68.0,6.0,5.0,4.0,4.0,3.0,N,,5.6
2794,67483abea2187cd9d808a083,hà nội,121.0,8.0,5.0,5.0,5.0,5.0,N,,37.5
2795,67483abea2187cd9d808a084,hồ chí minh,65.0,5.0,4.0,3.0,2.0,3.0,N,,5.85
2796,67483abea2187cd9d808a085,hà nội,72.0,8.0,5.0,3.0,3.0,3.0,N,,16.5
2797,67483abea2187cd9d808a086,hồ chí minh,57.0,,2.0,2.0,3.0,3.0,N,B,4.4
2798,67483abea2187cd9d808a087,hà nội,31.0,1.0,,4.0,4.0,4.0,N,,3.4
2799,67483abea2187cd9d808a088,hà nội,40.0,1.0,,4.0,4.0,3.0,N,,7.8
2800,67483abea2187cd9d808a089,hà nội,55.0,6.0,4.0,4.0,3.0,3.0,N,N,16.5
2801,67483abea2187cd9d808a08a,hồ chí minh,70.0,1.0,7.0,2.0,2.0,2.0,N,,4.45
2802,67483abea2187cd9d808a08b,hà nội,72.0,1.0,,3.0,4.0,4.0,N,,15.8
2803,67483abea2187cd9d808a08c,phú thọ,70.0,7.0,4.0,4.0,5.0,4.0,N,,6.5
2804,67483abea2187cd9d808a08d,hà nội,55.0,6.0,4.0,2.0,2.0,2.0,N,,12.8
2805,67483abea2187cd9d808a08e,hà nội,33.0,1.0,,4.0,3.0,2.0,N,,3.4
2806,67483abea2187cd9d808a08f,hồ chí minh,32.0,1.0,,,,,N,,3.3
2807,67483abea2187cd9d808a090,hà nội,100.0,1.0,12.0,10.0,,32.0,N,,18.0
2808,67483abea2187cd9d808a091,hà nội,57.0,,,,,,N,,13.2
2809,67483abea2187cd9d808a092,hà nội,71.0,1.0,5.0,4.0,3.0,3.0,N,,25.0
2810,67483abea2187cd9d808a093,hồ chí minh,118.0,,5.0,,1.0,2.0,N,,70.8
2811,67483abea2187cd9d808a094,đồng nai,3950.0,,,,,,N,,9.5
2812,67483abea2187cd9d808a095,hồ chí minh,462.0,8.0,14.0,2.0,2.0,2.0,N,,39.5
2813,67483abea2187cd9d808a096,hồ chí minh,80.0,1.0,3.0,3.0,5.0,4.0,N,B,8.9
2814,67483abea2187cd9d808a097,hồ chí minh,50.0,,5.0,3.0,3.0,4.0,N,T,6.3
2815,67483abea2187cd9d808a098,hà nội,122.0,9.0,72.0,3.0,2.0,2.0,N,,11.0
2816,67483abea2187cd9d808a099,hà nội,30.0,,,,,,N,,4.95
2817,67483abea2187cd9d808a09a,hồ chí minh,100.0,,,,,,N,,8.5
2818,67483abea2187cd9d808a09b,hồ chí minh,50.0,6.0,4.0,3.0,4.0,3.0,N,,6.0
2819,67483abea2187cd9d808a09c,hồ chí minh,30.0,,4.0,2.0,2.0,2.0,N,,4.0
2820,67483abea2187cd9d808a09d,hồ chí minh,68.0,,4.0,3.0,4.0,4.0,N,,6.6
2821,67483abea2187cd9d808a09e,hà nội,37.0,3.0,3.0,4.0,5.0,4.0,N,,3.3
2822,67483abea2187cd9d808a09f,hà nội,32.0,5.0,1.0,4.0,,,N,,3.0
2823,67483abea2187cd9d808a0a0,hồ chí minh,80.0,1.0,8.0,6.0,12.0,14.0,N,,8.5
2824,67483abea2187cd9d808a0a1,hà nội,33.0,,3.0,5.0,4.0,5.0,N,,4.2
2825,67483abea2187cd9d808a0a2,hồ chí minh,56.0,,4.0,3.0,5.0,3.0,N,,7.7
2826,67483abea2187cd9d808a0a3,hồ chí minh,48.0,,4.0,1.0,3.0,3.0,N,,4.96
2827,67483abea2187cd9d808a0a4,hà nội,33.0,3.0,3.0,3.0,3.0,2.0,N,,4.4
2828,67483abea2187cd9d808a0a5,hồ chí minh,52.0,3.0,7.0,5.0,8.0,7.0,N,,7.9
2829,67483abea2187cd9d808a0a6,hồ chí minh,80.0,1.0,8.0,5.0,7.0,7.0,N,,10.4
2830,67483abea2187cd9d808a0a7,hồ chí minh,182.0,6.0,6.0,1.0,2.0,4.0,N,,6.7
2831,67483abea2187cd9d808a0a8,hồ chí minh,73.0,,3.0,2.0,3.0,3.0,N,Đ,5.6
2832,67483abea2187cd9d808a0a9,hà nội,50.0,4.0,4.0,4.0,5.0,5.0,N,,7.3
2833,67483abea2187cd9d808a0aa,hồ chí minh,48.0,4.0,,3.0,2.0,3.0,N,,5.4
2834,67483abea2187cd9d808a0ab,hồ chí minh,35.0,3.0,3.0,3.0,2.0,2.0,N,,3.6
2835,67483abea2187cd9d808a0ac,hà nội,82.0,5.0,5.0,3.0,3.0,3.0,N,,19.9
2836,67483abea2187cd9d808a0ad,phú thọ,45.0,7.0,3.0,4.0,5.0,4.0,N,,5.9
2837,67483abea2187cd9d808a0ae,hà nội,50.0,6.0,4.0,7.0,7.0,7.0,N,,21.5
2838,67483abea2187cd9d808a0af,hồ chí minh,40.0,,,,,,N,,5.15
2839,67483abea2187cd9d808a0b0,hà nội,45.0,,,,,,N,,12.6
2840,67483abea2187cd9d808a0b1,hồ chí minh,70.0,,,,,,N,,6.25
2841,67483abea2187cd9d808a0b2,hồ chí minh,64.0,1.0,4.0,1.0,4.0,4.0,N,,3.8
2842,67483abea2187cd9d808a0b3,hồ chí minh,54.0,,,2.0,2.0,2.0,N,,2.249999999
2843,67483abea2187cd9d808a0b4,hà nội,43.0,4.0,4.0,4.0,3.0,4.0,N,,5.6
2844,67483abea2187cd9d808a0b5,hải phòng,45.0,,,,,,N,,44.1
2845,67483abea2187cd9d808a0b6,hồ chí minh,36.0,2.0,4.0,2.0,2.0,2.0,N,,3.3
2846,67483abea2187cd9d808a0b7,hồ chí minh,61.0,,24.0,,1.0,3.0,N,Đ,2.4
2847,67483abea2187cd9d808a0b8,hà nội,33.0,2.0,4.0,5.0,4.0,3.0,N,,4.2
2848,67483abea2187cd9d808a0b9,hồ chí minh,48.0,,5.0,4.0,4.0,3.0,N,,6.5
2849,67483abea2187cd9d808a0ba,hà nội,47.0,1.0,,,,,N,,7.25
2850,67483abea2187cd9d808a0bb,hồ chí minh,40.0,4.0,3.0,5.0,6.0,6.0,N,,10.0
2851,67483abea2187cd9d808a0bc,hà nội,37.0,3.0,3.0,4.0,4.0,5.0,N,,6.9
2852,67483abea2187cd9d808a0bd,hà nội,32.0,1.0,,,,,N,,5.6
2853,67483abea2187cd9d808a0be,hà nội,28.0,2.0,4.0,5.0,,3.0,N,,6.09
2854,67483abea2187cd9d808a0bf,thừa thiên huế,70.0,3.0,5.0,1.0,1.0,1.0,N,,6.4
2855,67483abea2187cd9d808a0c0,hồ chí minh,47.0,4.0,4.0,4.0,5.0,5.0,N,ĐN,7.0
2856,67483abea2187cd9d808a0c1,hà nội,58.0,6.0,4.0,2.0,5.0,2.0,N,,12.4
2857,67483abea2187cd9d808a0c2,hồ chí minh,125.0,8.0,5.0,2.0,4.0,10.0,N,,5.8
2858,67483abea2187cd9d808a0c3,KXĐ,60.0,6.0,4.0,4.0,3.0,4.0,N,B,5.6
2859,67483abea2187cd9d808a0c4,hồ chí minh,60.0,12.0,4.0,3.0,3.0,1.0,N,B,5.6
